Mstar,class_star,qir,log(S8/S45),log(S58/S36),log(S45/S36)
0.907433039,0.001829612,0.648783973,0.545052818,0.480514956,0.215545281
0.93430923,8.50E-05,0.642599774,0.493617708,0.462901581,0.333404248
0.894350606,0.028693839,0.639419816,0.714676492,0.551124599,0.355826528
0.893728197,0.028685587,0.628153259,0.686252308,0.46690608,0.307087356
0.859734024,0.000951487,0.621829912,0.499853663,0.725415802,0.686778329
0.927753194,0.028269972,0.504237779,0.549215182,0.462290508,0.162829386
0.878897092,0.000267181,0.581876843,0.638556272,0.538076792,0.312025706
0.890284204,0.000726471,0.544838208,0.358762029,0.461256631,0.116110312
0.920302076,0.02807102,0.595564395,0.615603017,0.502929278,0.270991035
0.906816558,0.001123066,0.606226146,0.528002133,0.649579908,0.697236311
0.892969452,0.000476599,0.600879079,0.479574535,0.501383018,0.196862079
0.845249097,0.00259382,0.607037426,0.700808777,0.386643335,0.347376656
0.93763467,9.96E-06,0.623408008,0.481427546,0.408982382,0.355737625
0.912027007,0.000424571,0.586748182,0.533730978,0.381727375,0.21091124
0.887101029,0.000745994,0.629742545,0.70620947,0.473240094,0.327290277
0.903064324,0.032477042,0.591840666,0.514448513,0.432174874,0.337478312
0.924842694,0.028708531,0.403044127,0.401958024,0.40361066,0.242061771
0.884504696,0.028667875,0.662507786,0.606050109,0.50713663,0.162548253
0.907670147,0.005040615,0.585072714,0.646330119,0.694517736,0.563934903
0.934990916,0.001394977,0.368677298,0.429719225,0.445039533,0.042016849
0.902542687,0.007623969,0.656984098,0.667387772,0.442417632,0.335208783
0.895571712,0.000208009,0.661351357,0.364396259,0.686678344,0.602639442
0.879395019,0.028707424,0.639010156,0.856016556,0.430180695,0.429755464
0.904463262,0.930224781,0.643963749,0.658213155,0.667794145,0.584310148
0.890230854,0.230360707,0.615221687,0.542020825,0.725561631,0.691246848
0.887012113,0.028233945,0.640717145,0.740972564,0.4517707,0.338889975
0.856357606,0.001301589,0.571310131,0.353014893,0.500168645,0.487120685
0.884587684,2.43E-05,0.615370763,0.578748049,0.542731921,0.412723714
0.91503235,0.20209164,0.683144873,0.410820489,0.610656854,0.621907072
0.860416895,0.028706921,0.612147437,0.864739494,0.502700841,0.369648074
0.900337583,0.000742572,0.655960239,0.547528766,0.457539306,0.111581544
0.905571741,0.028466911,0.632595403,0.608301621,0.552987397,0.128332064
0.893710414,0.000225318,0.601503064,0.560484182,0.621573776,0.580200923
0.931244609,0.028708129,0.600553325,0.6156046,0.408827051,0.217929613
0.9205214,0.000734723,0.614692285,0.545274725,0.646773749,0.510406704
0.943953598,0.028718595,0.671332222,0.555766584,0.496796805,0.101489474
0.9345167,0.028678341,0.622597031,0.4691277,0.422121596,0.044008649
0.900106402,0.028045962,0.631939764,0.574706364,0.494690192,0.156056593
0.908766772,0.987813725,0.661453531,0.777353414,0.77760889,0.644290573
0.914990857,0.001260632,0.657441748,0.553854477,0.525686054,0.174308163
0.926621004,5.18E-05,0.634324076,0.48479294,0.633925329,0.546515039
0.897563419,0.000139478,0.635329293,0.517780204,0.422860734,0.244011352
0.878203551,0.979069608,0.581846849,0.476251757,0.584474451,0.50996314
0.871511178,0.078148603,0.642641932,0.705853095,0.583531238,0.453749802
0.915506566,0.02881641,0.646345799,0.72806189,0.560533718,0.42034399
0.905968897,0.925569692,0.633771476,0.667535947,0.792176995,0.565907071
0.880041138,0.022845743,0.610912545,0.501517744,0.430921433,0.228890594
0.955506685,0.771476956,0.332833502,0.572444142,0.48388334,0.276066878
0.894872243,0.028707927,0.737678503,0.634368186,0.428425318,0.293023326
0.942619866,0.03703331,0.541916704,0.668518752,0.561307613,0.42366634
0.873520668,0.015339917,0.61640948,0.628017703,0.543555399,0.187062392
0.914629267,0.800848157,0.543062825,0.765772851,0.759417095,0.640582175
0.893532583,0.000503468,0.621149157,0.522343644,0.472906282,0.092506782
0.914309171,0.832128469,0.496983156,0.595728597,0.449974492,0.486507031
0.847719762,0.035951302,0.657018108,1,0.515355164,0.286599735
0.935210241,0.008671762,0.609917904,0.502492648,0.437593234,0.292709905
0.919424776,2.78E-05,0.60945172,0.46046227,0.532065791,0.280088277
0.940479966,0.027317479,0.63315708,0.514927807,0.481687637,0.366763285
0.900722883,0.000283584,0.651015777,0.486759154,0.469681077,0.110625582
0.916377938,0.000240916,0.641315417,0.502599941,0.41770488,0.240690324
0.924457393,0.00412274,0.623444919,0.472347707,0.517872354,0.464889998
0.873372476,0.000371739,0.637813888,0.559145142,0.573073649,0.219266989
0.888855628,0.028514309,0.643268114,0.760766258,0.522828164,0.392971126
0.896283036,0.028732985,0.600667252,0.645862718,0.467093746,0.335257767
0.924332911,0.028551342,0.565125974,0.470867971,0.45721595,0.094000086
0.893562222,0.071334127,0.652000863,0.551046241,0.493583524,0.212886831
0.901428279,0.001005829,0.606708348,0.683390642,0.501680812,0.275438093
0.836547233,0.000927033,0.653198151,0.797512514,0.439317935,0.141983689
0.890094517,0.000251482,0.619083417,0.548609067,0.524361212,0.178265587
0.893716342,0.00572321,0.593103383,0.432061262,0.513363871,0.089534467
0.881191112,0.000236186,0.573501785,0.684617178,0.638747573,0.524409196
0.92376978,0.144748745,0.568907719,0.646285362,0.691130321,0.561263255
0.9273264,0.430296281,0.559011487,0.510877078,0.553007102,0.679125499
0.897877587,0.028716582,0.398579484,0.384217696,0.374749161,0.214547139
0.942009312,0.000203581,0.620464694,0.44498903,0.567674195,0.494341088
0.912050717,0.000221292,0.644776737,0.539510856,0.437782657,0.20592675
0.911001515,0.167007092,0.595938828,0.529883649,0.619151143,0.530955587
0.940971965,0.882128967,0.627975409,0.713200874,0.733265924,0.560465669
0.928920951,0.139853243,0.516848188,0.710546936,0.703370819,0.558223192
0.87241456,6.80E-05,0.331369147,0.611564632,0.737744475,0.560349678
0.876336326,0.931498797,0.594007927,0.637958071,0.551767446,0.272753662
0.895334604,0.028572576,0.508636639,0.60627344,0.505789882,0.270989079
0.907599015,0.028697864,0.626212442,0.670966991,0.490472463,0.223222748
0.905903693,0.030972174,0.669094503,0.599331065,0.49186064,0.095006209
0.889264639,0.028723626,0.676080471,0.847097779,0.546700546,0.45793338
0.880343451,0.000749918,0.57292746,0.544735881,0.509616825,0.211732242
0.961813758,0.000247356,0.509139011,0.456910683,0.51768051,0.422374521
0.922602023,0.000815733,0.600486699,0.489823017,0.435270074,0.143679949
0.869204117,0.896572344,0.630835996,0.75659232,0.796025724,0.553501817
0.895470941,0.000334605,0.604772069,0.528316444,0.520262692,0.118260557
0.891416394,0.021219612,0.625456016,0.529456401,0.710633981,0.541289542
0.921102315,0.000114118,0.575581987,0.576981725,0.618323562,0.543021729
0.488391489,0.900678076,0.556000806,0.446497171,0.409006548,0.153265224
0.925654789,0.028708833,0.637180796,0.625277776,0.471681567,0.245432435
0.91688772,0.000856086,0.641846756,0.464944905,0.428180864,0.114041093
0.891404539,0.000226525,0.667534593,0.390192208,0.497721625,0.133608511
0.914635195,0.036754254,0.51398893,0.498918042,0.475360135,0.046023432
0.892192923,0.000259231,0.534259224,0.467497341,0.488727239,0.389517401
0.869944487,0.000286704,0.648061333,0.443667626,0.465421025,0.208955496
0.934089905,0.028682467,0.617288486,0.533438687,0.460080239,0.145109614
0.916437215,0.028870148,0.374627073,0.31954307,0.422083769,0.263057167
0.903971263,0.266931909,0.607594224,0.781587613,0.83561405,0.752115673
0.847575719,0.000964267,0.638464653,0.833684837,0.468848313,0.297883227
0.884967057,0.028664253,0.588424144,0.703656919,0.574933048,0.369692084
0.901392713,0.000154573,0.538927356,0.572283125,0.628785122,0.524411976
0.901825435,0.000199052,0.607491271,0.547610877,0.468522667,0.182162102
0.907877617,0.000943738,0.674463315,0.604108726,0.561989649,0.138398028
0.933325232,0.045362617,0.554271249,0.576814389,0.518286092,0.304680303
0.92199147,0.000306327,0.694702895,0.482873754,0.43744902,0.102574744
0.895257544,0.019567819,0.626875898,0.462152619,0.343393349,0.302622841
0.897184046,0.028634767,0.625738658,0.77539061,0.477543081,0.319117141
0.889904831,0.000220085,0.488043972,0.58052691,0.554349585,0.425082924
0.93621795,0.020406898,0.497673529,0.754962168,0.679916057,0.520676966
0.908707495,0.915775266,0.531533886,0.426927446,0.782526088,0.584134804
0.902323362,0.000241721,0.615317255,0.477357718,0.435614554,0.169643439
0.909489951,0.018494264,0.610968898,0.54994412,0.533408403,0.45912056
0.841228931,0.028709437,0.628869969,0.841786222,0.469410616,0.315421578
0.92407802,0.028707022,0.608935306,0.486945847,0.388218882,0.059701396
0.919638173,0.028708129,0.498025209,0.458060366,0.371803381,0.145326278
0.897207757,0.180660498,0.630949133,0.586125614,0.693625281,0.569534462
0.893425884,0.028728758,0.658377808,0.689456745,0.49805495,0.318989563
0.876241483,0.000389148,0.580551141,0.414703635,0.384472885,0.223570716
0.918683814,0.000360367,0.618017593,0.583923118,0.419202349,0.335291473
0.934344797,0.404554517,0.64825102,0.89798689,0.902781208,0.820472176
0.92673363,0.000692457,0.609035409,0.456230245,0.4511448,0.22415991
0.927332328,0.911040576,0.575188257,0.731777863,0.718800539,0.51437476
0.859847243,0.00072798,0.516801079,0.684374572,0.495737176,0.377894346
0.914487002,0.000296163,0.510691615,0.36871196,0.510533872,0.202477031
0.878754827,0.000239004,0.587901575,0.49611504,0.543624126,0.24849753
0.914836736,0.000279458,0.671283991,0.549034148,0.507663803,0.208954736
0.908428893,0.02870833,0.641585611,0.691107129,0.460512248,0.307988167
0.946378027,0.000906202,0.605697232,0.502625958,0.450698695,0.196042206
0.87882596,0.028706015,0.597444726,0.775013662,0.517424625,0.428324627
0.94698858,3.88E-05,0.396949773,0.519640497,0.531281013,0.474371841
0.881967641,0.000307032,0.615014669,0.507197276,0.451665985,0.171285103
0.952181245,0.02824582,0.405762035,0.418987577,0.394692485,0.160653712
0.927053726,0.000114017,0.586936283,0.513498898,0.532658908,0.358830749
0.936958912,0.029072421,0.167797321,0.535639232,0.638663984,0.493774065
0.747654261,0.989586982,0.537473146,0.592674682,0.689238614,0.544082958
0.871745915,0.000223909,0.475856629,0.509693713,0.437959709,0.20053173
0.904012756,0.028428872,0.633145688,0.595430128,0.512128863,0.173250125
0.899134259,3.77E-05,0.605274947,0.543138565,0.66523677,0.65622207
0.912833174,0.027009642,0.624892878,0.547479746,0.41212626,0.192776831
0.900675461,0.000457478,0.626163797,0.492541629,0.470283627,0.242004788
0.886211874,0.02791373,0.618784531,0.714661972,0.492002645,0.351441958
0.906537957,0.028691122,0.593806783,0.596352137,0.486790835,0.165809838
0.845666407,0.000439163,0.611468424,0.464169397,0.535447692,0.143866962
0.912459729,0.018097266,0.506146242,0.781424095,0.651127722,0.592684451
0.873239695,0.280911869,0.437850861,0.50333292,0.631919748,0.536896365
0.895494652,0.003978331,0.612112191,0.66850864,0.4421101,0.322386078
0.922341204,0.000233972,0.603739813,0.405214041,0.398893336,0.140568882
0.950681537,0.005930212,0.491143857,0.450380474,0.547408469,0.45465063
0.924018743,0.000876314,0.660109417,0.425570347,0.432516865,0.060276698
0.924451465,0.015737418,0.483047758,0.278888566,0.38701808,0.269027876
0.897166263,0.796182903,0.543646627,0.713973479,0.652135414,0.65837367
0.929982009,0.028707626,0.667357306,0.581636482,0.469578425,0.230708872
0.85984013,0.027134729,0.578002527,0.529895982,0.440190752,0.27679896
0.911025225,0.028716481,0.458772921,0.461396445,0.395032795,0.250622917
0.912785752,0.000869269,0.594066555,0.535150129,0.521708733,0.108024585
0.918233308,0.0005721,0.670008664,0.568011435,0.802996124,0.741754975
0.902578253,0.383767124,0.573630524,0.349226748,0.489896881,0.410293609
0.890633938,0.001382499,0.649887725,0.672381397,0.425968303,0.289457691
0.91851191,0.156234713,0.628632825,0.438214718,0.572089446,0.546237386
0.900722883,0.073704844,0.563991009,0.504733066,0.648048914,0.52757793
0.892933885,0.022619922,0.613602474,0.547605299,0.480298235,0.21143396
0.883182819,0.000587899,0.612342392,0.511468418,0.435560026,0.161840718
0.903923841,0.000174498,0.541185553,0.501237748,0.507378272,0.383670822
0.921742507,0.028394556,0.680245011,0.498751521,0.44006876,0.125029853
0.958885474,0.847907147,0.400384882,0.988433629,0.955854874,0.727400305
0.886306717,0.002009644,0.595140224,0.660660911,0.52818095,0.14022058
0.936123106,0.028557984,0.281007827,0.4178041,0.430720638,0.142207829
0.899341729,0.001934874,0.612867626,0.46570525,0.309638868,0.495220381
0.943597936,0.000669915,0.227311602,0.38060139,0.400040689,0.044926074
0.938932836,0.000701111,0.348073102,0.373446147,0.439248259,0.091997569
0.870429373,0.23069018,0.62277063,0.487507645,0.584158348,0.508201763
0.93562518,0.003287283,0.29254851,0.245203421,0.541365477,0.4792093
0.898677827,0.028964643,0.654595329,0.762656488,0.473666087,0.351568013
0.92637204,0.432231558,0.6484309,0.515294274,0.719192374,0.612915651
0.915103483,0.016321191,0.571353131,0.747148888,0.698791234,0.505520866
0.923864623,0.000973626,0.645294551,0.675185521,0.49753784,0.276962697
0.927190063,9.01E-05,0.580232222,0.551674824,0.679448239,0.534126396
0.887065463,0.000895031,0.610905911,0.477300051,0.493085034,0.123511833
0.909175783,0.028726545,0.523644158,0.425825779,0.362848726,0.123575915
0.863756561,0.000820261,0.593872708,0.710272401,0.407928124,0.360772314
0.894439521,0.974950592,0.63236862,0.665501684,0.69748426,0.538715711
0.871836016,0.988738041,0.588460233,0.732085595,0.783202375,0.66672829
0.888517749,0.052525384,0.610356311,0.567156972,0.554433821,0.164766428
0.923591949,0.025142897,0.511056056,0.444786495,0.364340531,0.134843008
0.909110578,0.000311359,0.632703252,0.413004721,0.477124833,0.227773551
0.918393356,0.039180621,0.395885633,0.501736543,0.489783727,0.343592461
0.920841496,0.133119877,0.621153918,0.604791564,0.469368631,0.376770027
0.911979585,0.000314579,0.588704774,0.517888395,0.391867327,0.129405087
0.924611513,0.001317087,0.609485664,0.410026864,0.670142443,0.615614784
0.921801784,0.000173592,0.656620909,0.50104389,0.525543099,0.455013929
0.880556848,0.000892415,0.614868765,0.704169655,0.460831543,0.359363348
0.909300265,0.184273531,0.651204145,0.442787332,0.570207751,0.611702874
0.914125412,0.117686975,0.605244936,0.396121248,0.702341705,0.543854496
0.907190004,0.028708129,0.736024083,0.679321856,0.435376174,0.090262166
0.917901357,0.000195832,0.621147566,0.496268773,0.423778694,0.181441772
0.853025053,0.0277976,0.629352702,0.871800756,0.462898913,0.264158757
0.91879644,0.000207204,0.528576964,0.405947301,0.415699227,0.332859353
0.884664744,0.000373852,0.6062234,0.449244845,0.57549791,0.554964213
0.886780933,0.000189794,0.60526022,0.447408388,0.527344265,0.270409794
0.893621499,0.000280465,0.649048562,0.508426555,0.430570817,0.15052566
0.87201029,0.028703902,0.781799527,0.759900033,0.436440584,0.309853731
0.944149212,0.030647129,0.625104336,0.396587224,0.42903589,0.107002797
0.912613849,0.028689713,0.643374393,0.483713604,0.504864677,0.138169691
0.939371486,0.000137264,0.510037035,0.505972404,0.572840926,0.431703121
0.920865207,0.000220185,0.601099344,0.530326792,0.400924541,0.19918992
0.913259968,0.028716682,0.668907786,0.680549099,0.56741557,0.35406709
0.909104651,0.019366049,0.408708739,0.467223358,0.394764364,0.133098497
0.943129648,0.109031717,0.534370203,0.486382228,0.591128307,0.541790028
0.91843485,0.028610716,0.574941462,0.501797043,0.452410631,0.119652457
0.916223818,0.000893623,0.625942905,0.668978805,0.495903217,0.32240107
0.90477743,0.941251058,0.622944681,0.561023403,0.666496283,0.606232588
0.948002217,0.028683172,0.588220485,0.479217408,0.433847272,0.171867393
0.926075655,0.001646761,0.646977429,0.513061303,0.586859276,0.494198762
0.921469832,0.028648956,0.600836532,0.506551038,0.44670527,0.168486315
0.918713452,0.028713261,0.619442523,0.756995795,0.753891287,0.588003589
0.899756668,0.000369525,0.613967774,0.555100429,0.487169791,0.100582861
0.904249864,0.000256615,0.627151008,0.607422657,0.509958142,0.125672227
0.85054194,0.984008986,0.62449705,0.671928102,0.751480711,0.613185873
0.863805168,0.129716966,0.460245406,0.23135587,0.413570949,0.464073727
0.903911986,0.047718842,0.615939828,0.808867089,0.748580146,0.662978933
0.910159781,0.00100925,0.587389946,0.50106336,0.433698928,0.095334671
0.903331071,0.000277043,0.650882557,0.475245639,0.456951973,0.3355607
0.879193477,0.698553831,0.56372234,0.212499058,0.574744235,0.576392438
0.92681069,0.030988376,0.574693832,0.454801283,0.421303246,0.277217255
0.885921416,0.00095048,0.638612239,0.689434237,0.378062181,0.297344332
0.882145472,0.028706921,0.585190296,0.766739382,0.520818019,0.436198212
0.902904277,0.984592357,0.369452382,0.403854892,0.498238784,0.374915832
0.907486389,0.009215282,0.502903733,0.549629076,0.5160469,0.538195269
0.927385677,0.020937134,0.260245446,0.388199228,0.462982145,0.157752016
0.912222621,0.000298075,0.625435209,0.50334774,0.530184066,0.412179315
0.941120157,0.000265672,0.558552371,0.540059484,0.602235591,0.499728661
0.912098139,0.575831474,0.61765765,0.398987987,0.516090274,0.484531322
0.893728197,0.00022723,0.622539403,0.470230856,0.491718027,0.177105194
